fz,contract_regnum,contract_name,simple_product,eis_url,sign_date,sign_year,price,currency,region_name,foundation,customer_full_name,customer_inn,supplier_full_name,supplier_inn,no_of_products,product_name,product_sum_total_rur,product_code
44,2631401030717000118,"Поставка  реагентов диагностических  для определения содержания наркотических веществ, в моче человека для нужд Государственного бюджетного учреждения здравоохранения «Самарский областной наркологического диспансер»",Реагенты и экспресс-тесты,https://zakupki.gov.ru/epz/contract/contractCard/common-info.html?reestrNumber=2631401030717000118,2017-08-28,2017,5160000,RUB,Самарская область,Электронный аукцион,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""САМАРСКИЙ ОБЛАСТНОЙ НАРКОЛОГИЧЕСКИЙ ДИСПАНСЕР""",6314010307,"НАРКОЛАБ, ООО",9717028246,5,Реактивы химические общелабораторного назначения,,20.59.52.194
223,87325001698170000620000,Поставка медицинских изделий,Прочие расходники,https://zakupki.gov.ru/epz/contractfz223/search/results.html?searchString=87325001698170000620000,2017-08-28,2017,695000,RUB,Ульяновская область,Закупка у единственного поставщика/подрядчика/исполнителя,"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""УЛЬЯНОВСКИЙ ГОСУДАРСТВЕННЫЙ ПЕДАГОГИЧЕСКИЙ УНИВЕРСИТЕТ ИМЕНИ И.Н. УЛЬЯНОВА""",7325001698,"ЛИГАФАРМ, ООО",9717047070,1,"Изделия медицинские, в том числе хирургические, прочие",,32.50.50.000
44,2711500877817000116,Поставка расходных материалов для лаборатории,Реагенты и экспресс-тесты,https://zakupki.gov.ru/epz/contract/contractCard/common-info.html?reestrNumber=2711500877817000116,2017-08-28,2017,94800,RUB,Тульская область,Электронный аукцион,"ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""КИМОВСКАЯ ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА""",7115008778,"НАРКОЛАБ, ООО",9717028246,1,"Реагенты сложные диагностические или лабораторные прочие, не включенные в другие группировки",,20.59.52.199
223,81831040854170000260000,Расходные материалы к анализатору для химико-токсикологических исследований,Реагенты и экспресс-тесты,https://zakupki.gov.ru/epz/contractfz223/search/results.html?searchString=81831040854170000260000,2017-08-25,2017,996518.5,RUB,Удмуртская республика,"Иной способ закупки, предусмотренный правовым актом заказчика, указанным в части 1 статьи 2 Федерального закона","БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ УДМУРТСКОЙ РЕСПУБЛИКИ ""РЕСПУБЛИКАНСКИЙ НАРКОЛОГИЧЕСКИЙ ДИСПАНСЕР МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ УДМУРТСКОЙ РЕСПУБЛИКИ""",1831040854,"НАРКОЛАБ, ООО",9717028246,5,"Реагенты сложные диагностические или лабораторные прочие, не включенные в другие группировки",,20.59.52.199
44,2434702326617000116,"Поставка иммунохроматографических тест-кассет, иммунохроматографических тест - контейнеров и реагентов диагностических",Реагенты и экспресс-тесты,https://zakupki.gov.ru/epz/contract/contractCard/common-info.html?reestrNumber=2434702326617000116,2017-08-23,2017,1224343.5,RUB,Кировская область,Электронный аукцион,"КИРОВСКОЕ ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""КИРОВСКИЙ ОБЛАСТНОЙ НАРКОЛОГИЧЕСКИЙ ДИСПАНСЕР""",4347023266,"НАРКОЛАБ, ООО",9717028246,3,Препараты диагностические (реагенты) микробного и вирусного происхождения; наборы диагностические,,21.10.60.196
44,2434702326617000115,Поставка реактивов для системы капиллярного электрофореза Minicap,Реагенты и экспресс-тесты,https://zakupki.gov.ru/epz/contract/contractCard/common-info.html?reestrNumber=2434702326617000115,2017-08-23,2017,1373500,RUB,Кировская область,Электронный аукцион,"КИРОВСКОЕ ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""КИРОВСКИЙ ОБЛАСТНОЙ НАРКОЛОГИЧЕСКИЙ ДИСПАНСЕР""",4347023266,"НАРКОЛАБ, ООО",9717028246,2,"Реагенты сложные диагностические или лабораторные прочие, не включенные в другие группировки",,20.59.52.199
44,2690402763117000009,"Поставка расходных материалов для нужд Государственного казенного учреждения Тверской области ""Бюро судебно-медицинской экспертизы""",Прочие расходники,https://zakupki.gov.ru/epz/contract/contractCard/common-info.html?reestrNumber=2690402763117000009,2017-08-18,2017,96324.65,RUB,Тверская область,Электронный аукцион,"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ТВЕРСКОЙ ОБЛАСТИ ""БЮРО СУДЕБНО-МЕДИЦИНСКОЙ ЭКСПЕРТИЗЫ""",6904027631,"НАРКОЛАБ, ООО",9717028246,7,Бумага печатная прочая,,17.12.14.129
223,83811032111170000380000,Поставка реагентов для анализа карбогидратдефицитный трансферрин,Реагенты и экспресс-тесты,https://zakupki.gov.ru/epz/contractfz223/search/results.html?searchString=83811032111170000380000,2017-08-18,2017,692600,RUB,Иркутская область,Аукцион,"ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ИРКУТСКИЙ ОБЛАСТНОЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ДИСПАНСЕР""",3811032111,"ИМПУЛЬСМЕД, ООО",7717744060,2,"Реагенты сложные диагностические или лабораторные прочие, не включенные в другие группировки",,20.59.52.199
44,2590201712117000141,"Поставка реагентов диагностических, адаптированных к анализатору IK200609",Реагенты и экспресс-тесты,https://zakupki.gov.ru/epz/contract/contractCard/common-info.html?reestrNumber=2590201712117000141,2017-08-17,2017,2091000,RUB,Пермский край,Электронный аукцион,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ПЕРМСКОГО КРАЯ ""ПЕРМСКИЙ КРАЕВОЙ КЛИНИЧЕСКИЙ НАРКОЛОГИЧЕСКИЙ ДИСПАНСЕР""",5902017121,"ИМПУЛЬСМЕД, ООО",7717744060,5,"Жиры и масла животные, химически модифицированные",410700,20.59.20.110
223,82312052583170000760000,Поставка реактивов и расходных материалов для исследований CDT- маркера,Реагенты и экспресс-тесты,https://zakupki.gov.ru/epz/contractfz223/search/results.html?searchString=82312052583170000760000,2017-08-15,2017,1564731.24,RUB,Краснодарский край,"Иной способ закупки, предусмотренный правовым актом заказчика, указанным в части 1 статьи 2 Федерального закона","ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""НАРКОЛОГИЧЕСКИЙ ДИСПАНСЕР"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ КРАСНОДАРСКОГО КРАЯ",2312052583,"НЬЮ ТЕРРА, ООО",7717644957,5,"Реагенты сложные диагностические или лабораторные прочие, не включенные в другие группировки",,20.59.52.199
223,82312052583170000740000,Поставка реактивов  для исследований CDT- маркера,Реагенты и экспресс-тесты,https://zakupki.gov.ru/epz/contractfz223/search/results.html?searchString=82312052583170000740000,2017-08-15,2017,2682900,RUB,Краснодарский край,"Иной способ закупки, предусмотренный правовым актом заказчика, указанным в части 1 статьи 2 Федерального закона","ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""НАРКОЛОГИЧЕСКИЙ ДИСПАНСЕР"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ КРАСНОДАРСКОГО КРАЯ",2312052583,"НЬЮ ТЕРРА, ООО",7717644957,1,"Реагенты сложные диагностические или лабораторные прочие, не включенные в другие группировки",,20.59.52.199
223,82312052583170000750000,Поставка реактивов для исследований CDT- маркера,Реагенты и экспресс-тесты,https://zakupki.gov.ru/epz/contractfz223/search/results.html?searchString=82312052583170000750000,2017-08-15,2017,2682900,RUB,Краснодарский край,"Иной способ закупки, предусмотренный правовым актом заказчика, указанным в части 1 статьи 2 Федерального закона","ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""НАРКОЛОГИЧЕСКИЙ ДИСПАНСЕР"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ КРАСНОДАРСКОГО КРАЯ",2312052583,"НЬЮ ТЕРРА, ООО",7717644957,1,"Реагенты сложные диагностические или лабораторные прочие, не включенные в другие группировки",,20.59.52.199
44,3233800479217000228,Поставка анализатора для химико-токсикологических исследований и реагентов диагностических,Реагенты и экспресс-тесты,https://zakupki.gov.ru/epz/contract/contractCard/common-info.html?reestrNumber=3233800479217000228,2017-08-08,2017,316777,RUB,Краснодарский край,Электронный аукцион,МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ КРЫЛОВСКАЯ ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ КРЫЛОВСКИЙ РАЙОН,2338004792,"ИМПУЛЬСМЕД, ООО",7717744060,2,"Приборы и аппаратура для физического или химического анализа прочие, не включенные в другие группировки",255777,26.51.53.190
44,2110202721117000056,поставка реагента диагностического - иммунохроматографического теста,Реагенты и экспресс-тесты,https://zakupki.gov.ru/epz/contract/contractCard/common-info.html?reestrNumber=2110202721117000056,2017-08-07,2017,56557.23,RUB,Республика Коми,Электронный аукцион,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ КОМИ ""УХТИНСКАЯ ПСИХИАТРИЧЕСКАЯ БОЛЬНИЦА""",1102027211,"ИМПУЛЬСМЕД, ООО",7717744060,3,"Реагенты сложные диагностические или лабораторные прочие, не включенные в другие группировки",45514.5,20.59.52.199
44,2410103637817000075,Поставка лекарственных препаратов (налтрексон),Лекарства,https://zakupki.gov.ru/epz/contract/contractCard/common-info.html?reestrNumber=2410103637817000075,2017-08-07,2017,496198.32,RUB,Камчатский край,Электронный аукцион,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""КАМЧАТСКИЙ КРАЕВОЙ НАРКОЛОГИЧЕСКИЙ ДИСПАНСЕР""",4101036378,"ФАРМПОСТ, ООО",5047182348,1,Препараты для лечения заболеваний нервной системы прочие,496198.32,21.20.10.239
223,82540011219170000330000,Поставка диагностических тест-систем к анализатору IK 200609,Реагенты и экспресс-тесты,https://zakupki.gov.ru/epz/contractfz223/search/results.html?searchString=82540011219170000330000,2017-08-03,2017,985003,RUB,Приморский край,"Иной способ закупки, предусмотренный правовым актом заказчика, указанным в части 1 статьи 2 Федерального закона","ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""КРАЕВОЙ НАРКОЛОГИЧЕСКИЙ ДИСПАНСЕР""",2540011219,"ИМПУЛЬСМЕД, ООО",7717744060,6,Препараты диагностические,,21.20.23.111
44,2231205258317000422,Поставка лекарственного препарата (МНН Налтрексон),Лекарства,https://zakupki.gov.ru/epz/contract/contractCard/common-info.html?reestrNumber=2231205258317000422,2017-08-03,2017,9804300,RUB,Краснодарский край,Электронный аукцион,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""НАРКОЛОГИЧЕСКИЙ ДИСПАНСЕР"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ КРАСНОДАРСКОГО КРАЯ",2312052583,"ФАРМПОСТ, ООО",5047182348,1,Препараты для лечения заболеваний нервной системы прочие,9804300,21.20.10.239
44,2243701047617000262,"Поставка расходных материалов (тест-контейнеров) для нужд КГБУЗ ""Туруханская РБ""",Реагенты и экспресс-тесты,https://zakupki.gov.ru/epz/contract/contractCard/common-info.html?reestrNumber=2243701047617000262,2017-08-01,2017,395000,RUB,Красноярский край,Электронный аукцион,"КРАЕВОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ТУРУХАНСКАЯ РАЙОННАЯ БОЛЬНИЦА""",2437010476,"ИМПУЛЬСМЕД, ООО",7717744060,1,"Изделия медицинские, в том числе хирургические, прочие",395000,32.50.50.000
44,2860200023517000166,Поставка медицинского оборудования,Анализатор,https://zakupki.gov.ru/epz/contract/contractCard/common-info.html?reestrNumber=2860200023517000166,2017-08-01,2017,1278885,RUB,Ханты-Мансийский автономный округ - Югра,Электронный аукцион,"БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ХАНТЫ-МАНСИЙСКОГО АВТОНОМНОГО ОКРУГА - ЮГРЫ ""СУРГУТСКАЯ КЛИНИЧЕСКАЯ ПСИХОНЕВРОЛОГИЧЕСКАЯ БОЛЬНИЦА""",8602000235,"ИМПУЛЬСМЕД, ООО",7717744060,1,"Приборы и аппараты для функциональной диагностики прочие, применяемые в медицинских целях, не включенные в другие группировки",,26.60.12.129
44,2246621260717000524,№ ЭА 5234/17 «Препараты диагностические».,Прочие расходники,https://zakupki.gov.ru/epz/contract/contractCard/common-info.html?reestrNumber=2246621260717000524,2017-07-31,2017,708136.25,RUB,Красноярский край,Электронный аукцион,МИНИСТЕРСТВО ЗДРАВООХРАНЕНИЯ КРАСНОЯРСКОГО КРАЯ,2466212607,"НАРКОЛАБ, ООО",9717028246,1,Препараты диагностические,708136.25,21.20.23.111
223,81831040854170000240000,Расходные материалы к анализатору для химико-токсикологических исследований,Реагенты и экспресс-тесты,https://zakupki.gov.ru/epz/contractfz223/search/results.html?searchString=81831040854170000240000,2017-07-31,2017,993736,RUB,Удмуртская республика,"Иной способ закупки, предусмотренный правовым актом заказчика, указанным в части 1 статьи 2 Федерального закона","БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ УДМУРТСКОЙ РЕСПУБЛИКИ ""РЕСПУБЛИКАНСКИЙ НАРКОЛОГИЧЕСКИЙ ДИСПАНСЕР МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ УДМУРТСКОЙ РЕСПУБЛИКИ""",1831040854,"ИМПУЛЬСМЕД, ООО",7717744060,5,"Реагенты сложные диагностические или лабораторные прочие, не включенные в другие группировки",,20.59.52.199
44,2222503670817000049,Поставка и ввод в эксплуатацию медицинского оборудования,Анализатор,https://zakupki.gov.ru/epz/contract/contractCard/common-info.html?reestrNumber=2222503670817000049,2017-07-28,2017,7761922.85,RUB,Алтайский край,Электронный аукцион,"КРАЕВОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""АЛТАЙСКИЙ КРАЕВОЙ НАРКОЛОГИЧЕСКИЙ ДИСПАНСЕР""",2225036708,"ИМПУЛЬСМЕД, ООО",7717744060,1,"Приборы универсальные для определения состава и физико-химических свойств газов, жидкостей и твердых веществ",7761922.85,26.51.53.140
44,2234500338017000443,Тест-ИХА для определения наркотических веществ,Реагенты и экспресс-тесты,https://zakupki.gov.ru/epz/contract/contractCard/common-info.html?reestrNumber=2234500338017000443,2017-07-28,2017,354565,RUB,Краснодарский край,Электронный аукцион,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""СПЕЦИАЛИЗИРОВАННАЯ ПСИХИАТРИЧЕСКАЯ БОЛЬНИЦА № 6"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ КРАСНОДАРСКОГО КРАЯ",2345003380,"ИМПУЛЬСМЕД, ООО",7717744060,5,"Инструменты и приспособления, применяемые в медицинских целях, прочие, не включенные в другие группировки",111520,32.50.13.190
44,2143502749717000117,поставка лекарственных средств для лечения алкоголизма,Лекарства,https://zakupki.gov.ru/epz/contract/contractCard/common-info.html?reestrNumber=2143502749717000117,2017-07-28,2017,472668,RUB,Республика Саха (Якутия),Электронный аукцион,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ САХА (ЯКУТИЯ) ""ЯКУТСКИЙ РЕСПУБЛИКАНСКИЙ НАРКОЛОГИЧЕСКИЙ ДИСПАНСЕР""",1435027497,"ФАРМПОСТ, ООО",5047182348,1,Продукты терапевтические прочие,,21.20.23.192
44,3232500208217000106,Поставка иммунохроматографических тест-кассет для одновременного выявления 10-ти видов наркотических соединений в моче для нужд муниципального бюджетного учреждения здравоохранения «Центральная районная больница Апшеронского района»,Реагенты и экспресс-тесты,https://zakupki.gov.ru/epz/contract/contractCard/common-info.html?reestrNumber=3232500208217000106,2017-07-28,2017,201035,RUB,Краснодарский край,Электронный аукцион,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА АПШЕРОНСКОГО РАЙОНА""",2325002082,"НАРКОЛАБ, ООО",9717028246,2,Средства нелечебные прочие,200838.96,21.20.23.199
44,2890100700617000722,Поставка медицинских изделий,Реагенты и экспресс-тесты,https://zakupki.gov.ru/epz/contract/contractCard/common-info.html?reestrNumber=2890100700617000722,2017-07-26,2017,208819.2,RUB,Ямало-Ненецкий автономный округ,Электронный аукцион,"ГОСУДАРСТВЕННОЕ КАЗЁННОЕ УЧРЕЖДЕНИЕ ЯМАЛО-НЕНЕЦКОГО АВТОНОМНОГО ОКРУГА ""ЦЕНТР РЕСУРСНОГО ОБЕСПЕЧЕНИЯ В СФЕРЕ ЗДРАВООХРАНЕНИЯ""",8901007006,"ИМПУЛЬСМЕД, ООО",7717744060,2,"Реагенты сложные диагностические или лабораторные прочие, не включенные в другие группировки",,20.59.52.199
44,2390605481117000029,поставка реагентов для химико-токсикологических исследований на анализаторе IK 200609,Реагенты и экспресс-тесты,https://zakupki.gov.ru/epz/contract/contractCard/common-info.html?reestrNumber=2390605481117000029,2017-07-25,2017,84124.95,RUB,Калининградская область,Электронный аукцион,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""БЮРО СУДЕБНО-МЕДИЦИНСКОЙ ЭКСПЕРТИЗЫ КАЛИНИНГРАДСКОЙ ОБЛАСТИ""",3906054811,"НАРКОЛАБ, ООО",9717028246,3,"Реагенты сложные диагностические или лабораторные прочие, не включенные в другие группировки",28041.65,20.59.52.199
44,2891100132417000164,Поставка анализаторов для химико-токсикологических исследований,Анализатор,https://zakupki.gov.ru/epz/contract/contractCard/common-info.html?reestrNumber=2891100132417000164,2017-07-24,2017,511554,RUB,Ямало-Ненецкий автономный округ,Электронный аукцион,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ЯМАЛО-НЕНЕЦКОГО АВТОНОМНОГО ОКРУГА ""ТАРКО-САЛИНСКАЯ ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА""",8911001324,"НАРКОЛАБ, ООО",9717028246,1,"Приборы и аппаратура для физического или химического анализа прочие, не включенные в другие группировки",511554,26.51.53.190
44,2860200023517000156,Поставка медицинского оборудования,Анализатор,https://zakupki.gov.ru/epz/contract/contractCard/common-info.html?reestrNumber=2860200023517000156,2017-07-24,2017,1112224,RUB,Ханты-Мансийский автономный округ - Югра,Электронный аукцион,"БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ХАНТЫ-МАНСИЙСКОГО АВТОНОМНОГО ОКРУГА - ЮГРЫ ""СУРГУТСКАЯ КЛИНИЧЕСКАЯ ПСИХОНЕВРОЛОГИЧЕСКАЯ БОЛЬНИЦА""",8602000235,"НАРКОЛАБ, ООО",9717028246,1,"Приборы и аппараты для функциональной диагностики прочие, применяемые в медицинских целях, не включенные в другие группировки",,26.60.12.129
44,2710602265617000148,Оказание услуг по техническому обслуживанию лабораторного оборудования,Техобслуживание и ремонт,https://zakupki.gov.ru/epz/contract/contractCard/common-info.html?reestrNumber=2710602265617000148,2017-07-24,2017,786263.47,RUB,Тульская область,Электронный аукцион,"ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ТУЛЬСКИЙ ОБЛАСТНОЙ НАРКОЛОГИЧЕСКИЙ ДИСПАНСЕР №1""",7106022656,"ЛАБ-СЕРВИС, ООО / МЕДИАТРЕЙД, ООО",7717602107,1,"Услуги по ремонту и техническому обслуживанию облучающего, электрического диагностического и электрического терапевтического оборудования, применяемого в медицинских целях",,33.13.12.000
44,2860200023517000158,Поставка медицинского оборудования,Анализатор,https://zakupki.gov.ru/epz/contract/contractCard/common-info.html?reestrNumber=2860200023517000158,2017-07-24,2017,5714927.57,RUB,Ханты-Мансийский автономный округ - Югра,Электронный аукцион,"БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ХАНТЫ-МАНСИЙСКОГО АВТОНОМНОГО ОКРУГА - ЮГРЫ ""СУРГУТСКАЯ КЛИНИЧЕСКАЯ ПСИХОНЕВРОЛОГИЧЕСКАЯ БОЛЬНИЦА""",8602000235,"ИМПУЛЬСМЕД, ООО",7717744060,1,"Приборы и аппараты для функциональной диагностики прочие, применяемые в медицинских целях, не включенные в другие группировки",,26.60.12.129
44,2290103535517000040,"Поставка расходных материалов для анализатора
IK200609",Реагенты и экспресс-тесты,https://zakupki.gov.ru/epz/contract/contractCard/common-info.html?reestrNumber=2290103535517000040,2017-07-21,2017,304827.17,RUB,Архангельская область,Электронный аукцион,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ АРХАНГЕЛЬСКОЙ ОБЛАСТИ ""БЮРО СУДЕБНО-МЕДИЦИНСКОЙ ЭКСПЕРТИЗЫ""",2901035355,"НАРКОЛАБ, ООО",9717028246,7,"Реагенты сложные диагностические или лабораторные прочие, не включенные в другие группировки",56425,20.59.52.199
44,3232500208217000097,Поставка медицинского оборудования для нужд муниципального бюджетного учреждения здравоохранения «Центральная районная больница Апшеронского района»,Анализатор,https://zakupki.gov.ru/epz/contract/contractCard/common-info.html?reestrNumber=3232500208217000097,2017-07-21,2017,255777,RUB,Краснодарский край,Электронный аукцион,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА АПШЕРОНСКОГО РАЙОНА""",2325002082,"НАРКОЛАБ, ООО",9717028246,1,"Приборы и аппаратура для физического или химического анализа прочие, не включенные в другие группировки",255777,26.51.53.190
223,83811032111170000330000,Поставка Иммунохроматографические тест-контейнеры для одновременного выявления 10-и видов наркотических соединений в моче,Реагенты и экспресс-тесты,https://zakupki.gov.ru/epz/contractfz223/search/results.html?searchString=83811032111170000330000,2017-07-20,2017,999691.55,RUB,Иркутская область,Аукцион,"ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ИРКУТСКИЙ ОБЛАСТНОЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ДИСПАНСЕР""",3811032111,"ЛИГАФАРМ, ООО",9717047070,1,Препараты диагностические,,21.20.23.111
44,2632502471017000019,Поставка расходных медицинских материалов (Реагентов диагностических) для выявления немедицинского потребления наркотических средств для нужд Государственного бюджетного учреждения здравоохранения Самарской области «Сызранский наркологический диспансер»,Реагенты и экспресс-тесты,https://zakupki.gov.ru/epz/contract/contractCard/common-info.html?reestrNumber=2632502471017000019,2017-07-20,2017,398650,RUB,Самарская область,Электронный аукцион,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ САМАРСКОЙ ОБЛАСТИ ""СЫЗРАНСКИЙ НАРКОЛОГИЧЕСКИЙ ДИСПАНСЕР""",6325024710,"НАРКОЛАБ, ООО",9717028246,5,Препараты диагностические,,21.20.23.111
44,2482500508517000338,"Аукцион № 18-П/2017 на поставку комплекса аппаратно-программного на базе газового хроматографа с принадлежностями, проведение его наладки, ввода в эксплуатацию, гарантийного обслуживания, обучения работе с ним",Техобслуживание и ремонт,https://zakupki.gov.ru/epz/contract/contractCard/common-info.html?reestrNumber=2482500508517000338,2017-07-19,2017,7732551.77,RUB,Липецкая область,Электронный аукцион,УПРАВЛЕНИЕ ЗДРАВООХРАНЕНИЯ ЛИПЕЦКОЙ ОБЛАСТИ,4825005085,"ФИОТ, ООО",7709528474,1,"Приборы и аппаратура для физического или химического анализа прочие, не включенные в другие группировки",7732551.77,26.51.53.190
223,81831040854170000230000,Расходные материалы к анализатору для химико-токсикологических исследований,Реагенты и экспресс-тесты,https://zakupki.gov.ru/epz/contractfz223/search/results.html?searchString=81831040854170000230000,2017-07-19,2017,493600,RUB,Удмуртская республика,Закупка у единственного поставщика/подрядчика/исполнителя,"Бюджетное учреждение здравоохранения Удмуртской Республики ""Республиканский наркологический диспансер Министерства здравоохранения Удмуртской Республики""",1831040854,"БИТЕСТ, ООО",5047197344,5,"Реагенты сложные диагностические или лабораторные прочие, не включенные в другие группировки",,20.59.52.199
44,2623102512317000265,Поставка лекарственного препарата Налтрексон,Лекарства,https://zakupki.gov.ru/epz/contract/contractCard/common-info.html?reestrNumber=2623102512317000265,2017-07-19,2017,287954.7,RUB,Рязанская область,Электронный аукцион,МИНИСТЕРСТВО ЗДРАВООХРАНЕНИЯ РЯЗАНСКОЙ ОБЛАСТИ,6231025123,"ФАРМПОСТ, ООО",5047182348,1,Препараты психотропные,,21.20.10.235
223,88905026948170000010000,Поставка расходных материалов для клинико-диагностической лаборатории,Реагенты и экспресс-тесты,https://zakupki.gov.ru/epz/contractfz223/search/results.html?searchString=88905026948170000010000,2017-07-17,2017,224700,RUB,Ямало-Ненецкий автономный округ,"Иной способ закупки, предусмотренный правовым актом заказчика, указанным в части 1 статьи 2 Федерального закона","ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ЯМАЛО-НЕНЕЦКОГО АВТОНОМНОГО ОКРУГА ""НОЯБРЬСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ДИСПАНСЕР""",8905026948,"НАРКОЛАБ, ООО",9717028246,5,"Реагенты сложные диагностические или лабораторные прочие, не включенные в другие группировки",,20.59.52.199
